PCA1,PCA2,Macro_Desastre
1.7861528016529848,-0.10898799226335613,Inundações e Chuvas
-0.09205964719629077,-0.16786549334150058,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
1.4204251557669747,0.19145593429038774,Inundações e Chuvas
-0.41512940779566343,-0.02333234599296484,Seca e Estiagem
0.22523315644291786,-0.13523090083309833,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.40858148839364444,-0.019564757242407194,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.39687540833977974,-0.013444953439757486,Seca e Estiagem
-0.3982875405398373,-0.02817218367393958,Inundações e Chuvas
-0.41146762870518105,-0.020735775754899852,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.41463572256949477,-0.02043506043572766,Seca e Estiagem
9.924248286349275,0.47183410719480845,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Deslizamentos
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.3838425995073713,-0.030463068724797218,Inundações e Chuvas
-0.4131305843715253,-0.020612592698725684,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.41578441926409304,-0.020364495002751226,Seca e Estiagem
-0.5094288955967079,-0.05486750963958715,Seca e Estiagem
-0.16749770731117586,0.008624871003327308,Tempestades Severas
-0.4314740488258612,-0.024862847203768773,Seca e Estiagem
-0.3273927773442346,0.16986415597825866,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
0.8802884940307142,-0.1748982499516429,Inundações e Chuvas
-0.43912339323185584,-0.022615936375993427,Seca e Estiagem
-0.41573507995442865,-0.02032668671875104,Tempestades Severas
-0.4195865111880963,-0.02253218411016162,Seca e Estiagem
-0.3459266436971617,-0.059636536978863355,Inundações e Chuvas
-0.35281461456254437,0.15699654896405343,Inundações e Chuvas
-0.09463881143926113,0.01461568317962821,Tempestades Severas
-0.48939476940431204,-0.048423790213964,Seca e Estiagem
-0.415662646634009,-0.020351233827947613,Seca e Estiagem
-0.2939932298801404,-0.00455181314421533,Inundações e Chuvas
-0.4145541662954308,-0.020511952213137435,Seca e Estiagem
-0.4169564962719053,-0.021033075245188302,Seca e Estiagem
-0.4138193078724655,-0.021012359281527327,Seca e Estiagem
-0.4349825617395102,-0.027883804556285065,Seca e Estiagem
-0.4177859057778895,-0.021011938685612037,Seca e Estiagem
-0.40965843425003884,-0.0199538888767104,Inundações e Chuvas
-0.41791769196623924,-0.02143446254270755,Seca e Estiagem
13.77576195257231,-3.466639869403845,Inundações e Chuvas
-0.3912992735010169,-0.03024592069710598,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.41585222051828424,-0.0203164265934596,Inundações e Chuvas
-0.40848318202879164,-0.024313177248090546,Inundações e Chuvas
-0.3883068219275976,-0.01711439116711871,Inundações e Chuvas
0.05288960201389959,-0.27614776389546936,Inundações e Chuvas
-0.5306669260310658,-0.063396039974227,Seca e Estiagem
-0.4021018590334905,-0.01871301039715814,Inundações e Chuvas
-0.23023546422897925,-0.08662067893958603,Inundações e Chuvas
2.040137884286927,-0.280617703249081,Inundações e Chuvas
-0.3910428968994238,-0.02143875953553209,Inundações e Chuvas
-0.4158821603848432,-0.02096512755342399,Seca e Estiagem
-0.4149337863058202,-0.02050761017186218,Seca e Estiagem
-0.4310349614142288,-0.026105155127644185,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.414950758564525,-0.020530792210563115,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Tempestades Severas
-0.4178856796514371,-0.02185394200485838,Seca e Estiagem
-0.41584909812782755,-0.020316077260394902,Inundações e Chuvas
-0.41531785936929977,-0.020828889652272305,Seca e Estiagem
-0.4158638380176129,-0.020317872445025975,Inundações e Chuvas
0.3137013435680163,0.08503730972289789,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
0.5764224896479911,-0.1103401015212953,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.18865629901831807,-0.007948168763836415,Inundações e Chuvas
-0.4179744648987121,-0.021576163691965456,Seca e Estiagem
-0.4153574315700568,-0.02062016827181118,Seca e Estiagem
-0.2545703463758229,-0.10267858844308979,Inundações e Chuvas
-0.3447663427585037,-0.03077391145854437,Inundações e Chuvas
1.6257163880150616,-0.3193205488666046,Inundações e Chuvas
-0.41585581972320257,-0.020315451811976526,Deslizamentos
-0.41708348799079215,-0.021459728528988625,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4166478416495255,-0.020875761725937997,Seca e Estiagem
-0.42714465835252596,-0.024497616000118703,Seca e Estiagem
-0.4157453744187315,-0.020763485038651157,Seca e Estiagem
-0.41612485327274074,-0.020602079770531048,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.415593081744428,-0.020776966957977802,Seca e Estiagem
-0.385131146402445,-0.034022240689597756,Incêndios Florestais
-0.3380507690047426,-0.022969149205470045,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158629407201184,-0.020316372569048294,Incêndios Florestais
-0.4140996838340891,-0.020210794632571832,Tempestades Severas
-0.41410167541790394,-0.020210609314521955,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.1691172956645611,-0.05343554418070449,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4157077878790692,-0.020452684485181807,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4167632961347577,-0.020880258384462034,Seca e Estiagem
-0.3883441641241256,-0.017110916453683286,Tempestades Severas
