NCA1,NCA2,Macro_Desastre
1146.2475432704139,-134.53085251381447,Tempestades Severas
-129.5382358084749,281.1416116484798,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
0.0,0.0,Tempestades Severas
0.0,0.0,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
2042.9733247081688,621.314327835025,Inundações e Chuvas
-339.0805437924371,-120.76761618416212,Seca e Estiagem
58558.08900318164,-20168.4512683396,Inundações e Chuvas
-28.474429674544997,-9.629979758761989,Seca e Estiagem
0.0,0.0,Seca e Estiagem
0.0,0.0,Seca e Estiagem
0.0,0.0,Incêndios Florestais
-43.183268284749296,-19.468299784010078,Seca e Estiagem
0.0,0.0,Incêndios Florestais
-286.90754680709307,-135.10543914023074,Seca e Estiagem
-560.5395777145101,-178.6181553235297,Seca e Estiagem
0.0,0.0,Incêndios Florestais
0.0,0.0,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
0.0,0.0,Incêndios Florestais
-8035.123459312225,-2755.538579382388,Seca e Estiagem
45.436951304628785,16.072596229610266,Tempestades Severas
-4.592944319718949,-0.757555011475746,Inundações e Chuvas
-288.9461815463482,-85.72020800953122,Seca e Estiagem
-321.3608964409852,-111.84904326222173,Seca e Estiagem
-99.83847467534936,-34.386668875651566,Seca e Estiagem
519.312264962408,418.0108601710865,Seca e Estiagem
-22.716003267258294,-11.002446502386823,Tempestades Severas
-1857.2649958244372,-573.7117925812155,Seca e Estiagem
-549.8348291108252,-136.4244855738164,Seca e Estiagem
2300.2427185154743,-292.43080276045197,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
721.7503913126818,-483.5587424027039,Inundações e Chuvas
-555.518064228239,-183.90006632275578,Seca e Estiagem
0.0,0.0,Incêndios Florestais
0.0,0.0,Inundações e Chuvas
-1.1358001633629147,-0.5501223251193411,Inundações e Chuvas
354.7094165442019,51.02773009120185,Inundações e Chuvas
