KPCA1,KPCA2,Macro_Desastre
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08447280783676098,0.021293990102117334,Seca e Estiagem
-0.08963681069655322,-0.01831216595455322,Inundações e Chuvas
-0.09004600599397948,-0.017949356194131964,Incêndios Florestais
-0.08903629311456585,-0.005086714704762954,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08753507652089476,0.010016044342196767,Seca e Estiagem
0.8880712763499566,-0.09002037999941034,Inundações e Chuvas
-0.08953883114966035,-0.018902892894124113,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.057473941540705835,0.016217897642744426,Seca e Estiagem
-0.08933253482523629,-0.00852514031731076,Seca e Estiagem
-0.05755165829174624,0.15100217073574698,Seca e Estiagem
-0.0824521689842099,-0.026839058479015084,Inundações e Chuvas
-0.048753749895594965,-0.04670534894755583,Inundações e Chuvas
-0.08574605386153965,0.0228167543186083,Seca e Estiagem
-0.08989841305714447,-0.01697359743406466,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.0883813412295548,0.0020248362153969172,Seca e Estiagem
-0.0895540394117881,-0.018025192712570796,Seca e Estiagem
-0.08820283998745312,-0.004852768038683941,Seca e Estiagem
-0.08894073084407214,-0.006614605403488495,Seca e Estiagem
-0.08280807511871416,0.02780672330225461,Seca e Estiagem
-0.08318938440404662,0.014568243746863378,Seca e Estiagem
0.003149979893701492,-0.021484034306180844,Seca e Estiagem
-0.0900045286010524,-0.01770206844843996,Inundações e Chuvas
-0.08598836826438334,-0.023126436887265584,Inundações e Chuvas
0.9014058999424254,-0.08756779909476402,Inundações e Chuvas
0.1595095368065919,-0.07470246049690199,Inundações e Chuvas
-0.05859876099062292,0.14636538561900117,Seca e Estiagem
-0.07917193241397648,0.06373064822330769,Seca e Estiagem
-0.09004562893187694,-0.017924239330272755,Inundações e Chuvas
-0.07126489018479036,-0.02049834158116883,Incêndios Florestais
-0.08834152993108187,0.0018715236247916706,Seca e Estiagem
0.24663181361655306,-0.10188771005358317,Tempestades Severas
-0.08769367739593505,0.005889061641127169,Seca e Estiagem
0.08534189092487791,0.28576257768782265,Seca e Estiagem
-0.0838364204054361,-0.02295467851920106,Tempestades Severas
-0.0698702644095805,-0.01883992915082952,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.0813881739694175,-0.025221635253745732,Inundações e Chuvas
-0.08947306465743592,-0.01060864570896629,Seca e Estiagem
0.8972678728513582,-0.08498387498245452,Inundações e Chuvas
-0.09001040977791773,-0.01739073879207004,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08995069997448048,-0.017435960464018137,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08588708950106136,-0.014379477891817352,Seca e Estiagem
-0.089068753800466,-0.005422825287739372,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.049534109264037146,0.1751279239503615,Seca e Estiagem
-0.0899747090280347,-0.018100714076465418,Tempestades Severas
-0.09000835103710389,-0.01792957745454298,Inundações e Chuvas
-0.08957997497095192,-0.012143291422422545,Seca e Estiagem
-0.08952448048163035,-0.010876238372129504,Seca e Estiagem
-0.08989201831141765,-0.01610674913516973,Seca e Estiagem
0.18523106884544763,-0.05656916294746096,Seca e Estiagem
-0.09001670153412693,-0.01766629434317887,Tempestades Severas
-0.08500362339317176,0.022513187325302293,Seca e Estiagem
-0.08841812602725288,-0.007647722468326843,Seca e Estiagem
-0.02856020157037315,-0.03743716219846811,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.0733604168910276,-0.01737732974180464,Inundações e Chuvas
-0.08909336340899426,-0.00556221750461423,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09004596597629272,-0.017944448597907246,Inundações e Chuvas
-0.08905507600437915,-0.01943630521312704,Inundações e Chuvas
0.8970182070177385,-0.08483380329683157,Tempestades Severas
-0.08950763969248574,-0.018898308726235543,Inundações e Chuvas
0.8735291825106898,0.5717730890557214,Seca e Estiagem
0.3819138233800643,0.7282124252449084,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Deslizamentos
0.10841018628809418,0.47179292921727745,Seca e Estiagem
-0.0899925509253867,-0.017564603807469974,Seca e Estiagem
-0.0900162280353332,-0.017666170534606424,Seca e Estiagem
0.2972581727027561,-0.04905081190987973,Tempestades Severas
-0.08859682681239049,-0.017727032601935446,Inundações e Chuvas
-0.09003355243889426,-0.01781323261887853,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08924553522629043,-0.018369742988380528,Tempestades Severas
-0.090000972939538,-0.01799906344574995,Inundações e Chuvas
0.8969978212817058,-0.08482298884349317,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.07523276808976923,-0.027000683271931076,Inundações e Chuvas
0.010337586702067691,-0.059600952437417344,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.0888374940544781,-0.0038114346637710852,Seca e Estiagem
-0.09004600551809397,-0.017959275415484005,Inundações e Chuvas
-0.08876181583904155,-0.004083051367696209,Seca e Estiagem
-0.08698811094557188,0.0005949413559558518,Seca e Estiagem
-0.09004603684919311,-0.017959174996893066,Inundações e Chuvas
-0.0843253826077349,-0.02207676489793239,Inundações e Chuvas
-0.02953546085881685,-0.020894646404116417,Tempestades Severas
-0.08969070319545452,-0.01298727200501445,Seca e Estiagem
-0.0898158144430328,-0.018359624764709783,Inundações e Chuvas
-0.08288273880036086,-0.024299405526346192,Inundações e Chuvas
-0.08999057440707685,-0.01750482994845818,Seca e Estiagem
-0.08925073236142911,-0.007815000684073809,Seca e Estiagem
-0.0893959879929715,-0.009708360413223727,Seca e Estiagem
-0.08742622635575277,-0.020192287103843326,Inundações e Chuvas
-0.044643676077377875,0.19026601923762856,Seca e Estiagem
-0.08956389127248485,-0.018875470058938772,Inundações e Chuvas
-0.08928122755652926,-0.017398294828109364,Seca e Estiagem
-0.08998430631365349,-0.01753902072952068,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Deslizamentos
0.8969977093718839,-0.08482291757488479,Inundações e Chuvas
-0.07882891499338737,0.002489397996282687,Seca e Estiagem
-0.08963866516791652,-0.016890684850579908,Seca e Estiagem
-0.08660838050503494,0.017443737543305846,Seca e Estiagem
-0.08988489081589793,-0.01727874492249807,Seca e Estiagem
-0.07128920523003945,0.10072184889512993,Seca e Estiagem
-0.08866580854459859,-0.00522650432593035,Seca e Estiagem
0.8970096944812423,-0.08483684867783702,Inundações e Chuvas
-0.08917626719809804,-0.01939440346286249,Inundações e Chuvas
-0.08981117205268445,-0.014640755798704453,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.06488649546532348,0.1252563097108449,Seca e Estiagem
-0.09004603705529192,-0.017958683245005262,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08809580014899737,0.004600426294980631,Seca e Estiagem
-0.07717508243855621,0.04443103971970134,Seca e Estiagem
-0.07702415195234989,-0.02613027236825994,Inundações e Chuvas
-0.08913525663638809,-0.017118988863779244,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08018863140801757,0.026033472441238638,Seca e Estiagem
0.6637051581425537,-0.0770788611622516,Incêndios Florestais
-0.07288275463786727,-0.03393155372143216,Inundações e Chuvas
-0.08960065376102799,-0.018214092829578366,Inundações e Chuvas
-0.08725265885857149,-0.021110893304156404,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08946284801692721,-0.018961596432874147,Tempestades Severas
-0.08717220696652055,-0.019805353162995448,Inundações e Chuvas
-0.08723253825958813,-0.01957468533553216,Inundações e Chuvas
-0.08792998351275287,0.00555098720084303,Seca e Estiagem
0.8268658712996082,-0.1618601453946658,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.07695202754000013,-0.022980004912082148,Tempestades Severas
-0.09001689656938112,-0.0176863396802652,Seca e Estiagem
-0.07834478593914308,-0.020637252583641606,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Deslizamentos
-0.07264311932043567,-0.03290424076043072,Inundações e Chuvas
-0.08938576956601473,-0.00926895223849266,Seca e Estiagem
-0.08556104286215976,-0.02216276627388277,Inundações e Chuvas
-0.08882443854040321,-0.0030095790080421425,Seca e Estiagem
-0.0792996511505925,0.004919290709791498,Seca e Estiagem
-0.08795291281663561,0.0011399659955384168,Seca e Estiagem
0.8035758285306897,-0.09201237599218669,Inundações e Chuvas
0.8969977449946172,-0.08482293527036672,Inundações e Chuvas
-0.08965145680951231,-0.018675479616281663,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.07253138620015166,0.09041606984119413,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08999097446745163,-0.018059004087718187,Inundações e Chuvas
-0.09004290749157395,-0.017913151862605455,Incêndios Florestais
-0.0899628198482386,-0.018108793451085743,Inundações e Chuvas
0.10169517111632795,-0.08053520626182932,Inundações e Chuvas
-0.08435188746819328,-0.024874790946927423,Inundações e Chuvas
-0.08480237014032553,-0.02361534588682446,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08942063883588283,-0.018965920791892642,Inundações e Chuvas
-0.08563830364022382,0.02472971561323523,Seca e Estiagem
-0.0900329568996508,-0.01780229709642833,Seca e Estiagem
-0.08999860619747617,-0.017587422806862263,Seca e Estiagem
-0.08592724259025424,0.01708354995463821,Seca e Estiagem
-0.08989984106390381,-0.01824850792779377,Tempestades Severas
-0.08978775532826755,-0.01446050231988083,Seca e Estiagem
-0.08931132008748979,-0.016529439867870085,Seca e Estiagem
-0.08926257113970532,-0.017355427729144068,Seca e Estiagem
-0.08989989004469547,-0.018247609434249405,Inundações e Chuvas
-0.06156023841748855,-0.037833557606173525,Inundações e Chuvas
-0.06828285769820519,-0.0344115546138288,Inundações e Chuvas
0.061789783228281485,-0.055760910606899396,Inundações e Chuvas
-0.06824448024831338,-0.03071717094280697,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
0.4615120518982644,0.7511748516251273,Seca e Estiagem
-0.08690460911940677,-0.020543618373918042,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08744095197285134,-0.019669412454043817,Inundações e Chuvas
-0.08345986509562603,0.040247833784692,Seca e Estiagem
-0.08986780946144138,-0.017970771258064313,Inundações e Chuvas
0.23338762270179517,0.5974839352249798,Seca e Estiagem
-0.09002567173580595,-0.017714867995573813,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08874021469033765,-0.0027396781346201125,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08740968144795414,0.0038573260873204845,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08982159585834637,-0.015207945402708032,Seca e Estiagem
-0.08985704420083719,-0.015450765101531176,Seca e Estiagem
-0.08994849437645121,-0.016543436264566103,Tempestades Severas
-0.09004603705529192,-0.017958683245005262,Inundações e Chuvas
0.2048401025650203,-0.07195901531751615,Inundações e Chuvas
0.8969977093718843,-0.08482291757488428,Inundações e Chuvas
0.019865215481972454,0.13592021252775352,Seca e Estiagem
-0.08665020754270855,-0.01751614668631937,Inundações e Chuvas
-0.0897226263267042,-0.018510568936537124,Deslizamentos
0.7503175922958532,-0.08777686731135333,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08943935716955301,-0.01036397456467712,Seca e Estiagem
-0.0887809814389934,-0.0024507694566296722,Seca e Estiagem
-0.08982665715489586,-0.01716688813479335,Seca e Estiagem
-0.040260701977621896,-0.014211008518132787,Seca e Estiagem
-0.08688439817419186,0.0011941349819606542,Seca e Estiagem
-0.07102357298982058,-0.011537041959859336,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08919675079869424,-0.006803044729980303,Seca e Estiagem
-0.08895753859521824,-0.01687255453857213,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08919439046758197,-0.013611517607722631,Seca e Estiagem
-0.08970087034384841,-0.01640285411155044,Seca e Estiagem
-0.09003357423620476,-0.0178054709344992,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.06824938468058421,-0.01964570337560838,Inundações e Chuvas
-0.08899802648587729,-0.0190445639169563,Inundações e Chuvas
-0.08540756383349367,-0.02352023637455907,Inundações e Chuvas
-0.08536067902364505,0.011146069360785752,Seca e Estiagem
-0.0898998901980263,-0.018248394907851358,Tempestades Severas
-0.06250096618652061,-0.026058786824710002,Incêndios Florestais
-0.08551346594449229,0.017610576884610245,Seca e Estiagem
-0.06647897663181969,0.10277167668651446,Seca e Estiagem
-0.0899217501206154,-0.018191994683512215,Inundações e Chuvas
-0.06394089879049018,-0.034192974905315324,Inundações e Chuvas
-0.08517550744484087,-0.013846826499020864,Seca e Estiagem
-0.08849753660169621,-0.0017554233342079969,Seca e Estiagem
0.001433053277208598,-0.06449266831296024,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08891731175190741,-0.012296067908954754,Seca e Estiagem
-0.08936804125228308,-0.019125955178374204,Tempestades Severas
0.8661264922288406,-0.08622615823320322,Seca e Estiagem
-0.08934896443009731,-0.01906762073907999,Inundações e Chuvas
-0.05136685547417228,0.17008158279110677,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08764118434902499,0.008524682871644478,Seca e Estiagem
-0.089937578769349,-0.018080909013154355,Inundações e Chuvas
-0.09004361650429414,-0.017881991515605797,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
0.041676147211055566,0.05064321292051306,Seca e Estiagem
0.8780819483498972,0.5516237281227259,Seca e Estiagem
-0.08982898300173005,-0.015466979504849076,Seca e Estiagem
-0.06695579974905001,-0.011136689274453205,Seca e Estiagem
0.06805901348928156,-0.08047258986050666,Inundações e Chuvas
-0.08872182934202591,-0.0017302911080144315,Tempestades Severas
0.9002701424113791,-0.08671858385567752,Incêndios Florestais
-0.08851342697755266,-0.012564822206296207,Seca e Estiagem
-0.08993423981421256,-0.01815352485310367,Inundações e Chuvas
-0.0891051538609611,-0.0059155442813512175,Incêndios Florestais
-0.08971214762526974,-0.014601783941696648,Seca e Estiagem
-0.0881434911498584,0.003565598249241944,Seca e Estiagem
-0.0849784971973377,0.024940604521602183,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
0.3627506644187768,-0.042300544406818276,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08994598741427065,-0.016518512095200017,Seca e Estiagem
-0.09004185405459116,-0.017961815266717907,Incêndios Florestais
0.03712631753173549,-0.06495757093725632,Inundações e Chuvas
0.16317036258071,0.06918239293523867,Seca e Estiagem
-0.08919623136914974,-0.01596659588592369,Seca e Estiagem
-0.08735759770289121,-0.01139290365650372,Tempestades Severas
-0.08981748355974384,-0.016111388976459452,Seca e Estiagem
-0.06945366274910902,-0.027841312549020863,Inundações e Chuvas
-0.08992274473873835,-0.017293784910173016,Seca e Estiagem
0.873308387347678,-0.09206748801856651,Inundações e Chuvas
-0.08426593933890221,0.03413918276690186,Seca e Estiagem
0.005641258324225175,-0.057880425712802316,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09001437356293296,-0.017466485506678536,Seca e Estiagem
-0.08396772906832385,-0.022797871378475647,Inundações e Chuvas
-0.08175226638268906,-0.0032383131151287833,Seca e Estiagem
-0.09002567173580595,-0.017714867995573813,Seca e Estiagem
-0.08973816042929997,-0.018539298941823504,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.0885451312693109,0.00011499073430871538,Tempestades Severas
0.13362191311120422,-0.022540635994145745,Inundações e Chuvas
-0.06381535648646773,-0.016732453285108265,Seca e Estiagem
-0.08965091524070981,-0.016857203027891284,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08975738420919227,-0.013938469340412835,Seca e Estiagem
0.8976564171302359,-0.08517714705573215,Inundações e Chuvas
-0.0898208593433827,-0.018393891808710316,Inundações e Chuvas
-0.08940793823838535,-0.009313696337293717,Seca e Estiagem
-0.07921878256231801,0.012765214470382402,Seca e Estiagem
-0.050114976718556845,0.052071329596672385,Seca e Estiagem
0.4579469532127074,-0.060232426867523836,Inundações e Chuvas
-0.07649899003989738,0.07278068288438637,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.0888179650589946,-0.019863147073838343,Tempestades Severas
-0.08949883666438475,-0.010771593821995162,Seca e Estiagem
-0.0893396992510653,-0.018417781818381166,Inundações e Chuvas
-0.08990360870125705,-0.016312043168915286,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09000886745546258,-0.01763071492403508,Seca e Estiagem
-0.09004590963470793,-0.017939541952283613,Seca e Estiagem
-0.08964364016665415,-0.016892972843397903,Seca e Estiagem
0.3334749403667064,-0.11224729731454917,Inundações e Chuvas
-0.08831926444615373,-0.0020536999173288184,Seca e Estiagem
-0.08997476867085166,-0.017504962917225628,Seca e Estiagem
-0.08883616168038981,-0.006198650672807152,Seca e Estiagem
-0.08595718578928045,0.022243272099747545,Seca e Estiagem
-0.09002807106624956,-0.017731028587094067,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
0.787993580040166,-0.06517664186738154,Seca e Estiagem
-0.08783877608790647,0.004384989102277767,Seca e Estiagem
-0.08994633304793628,-0.01648613724494701,Seca e Estiagem
0.26325589995422716,-0.09373191057346411,Tempestades Severas
-0.09004157740004202,-0.017846429220073894,Seca e Estiagem
0.20162260641733115,-0.0976848720961487,Inundações e Chuvas
-0.07994126713577127,-0.02862737523309942,Inundações e Chuvas
-0.0808120567587049,0.049599500023044175,Seca e Estiagem
0.0865613964680552,0.43909405228028253,Seca e Estiagem
-0.08996281984398563,-0.018108989830355107,Inundações e Chuvas
0.8858644784016068,-0.08524090036862872,Inundações e Chuvas
-0.08991479820199591,-0.017388099802763613,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08610388231614784,0.015184615483658227,Seca e Estiagem
-0.08744334811990495,-0.00920660819980217,Seca e Estiagem
0.3631784707433068,-0.09094816522410193,Inundações e Chuvas
-0.0899773117187915,-0.017516996389157206,Seca e Estiagem
-0.0894375143087685,-0.009776027095387267,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.0900366684992449,-0.017786464274978587,Seca e Estiagem
0.9458868512334625,0.24894043854413414,Seca e Estiagem
-0.0802050662028378,0.058201841836215434,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08887894819318454,-0.00349063272393421,Seca e Estiagem
-0.08262499028954835,0.04491958651631865,Seca e Estiagem
-0.0897168987918906,-0.01863513787178503,Inundações e Chuvas
-0.08938555913520893,-0.017718203513348556,Inundações e Chuvas
-0.08895956904684237,-0.00439330663784722,Seca e Estiagem
-0.08956792119957285,-0.018201499739853744,Inundações e Chuvas
-0.08973754526176272,-0.018543827981251898,Inundações e Chuvas
-0.0784299083179368,-0.022130909838195035,Inundações e Chuvas
-0.07641625220561751,0.07836075497439711,Seca e Estiagem
0.8015459820859442,-0.14554046347604366,Inundações e Chuvas
-0.07179711852951468,-0.029263448253411328,Inundações e Chuvas
-0.046722944603811045,-0.03403258675388357,Tempestades Severas
-0.08997490932833335,-0.018103088169037197,Tempestades Severas
-0.0866572524891319,0.012469232872784054,Seca e Estiagem
-0.08844930246063702,0.00011190142712353604,Seca e Estiagem
-0.08803866104336143,0.0012744531930773402,Seca e Estiagem
-0.08938417613886618,-0.01896773146799545,Inundações e Chuvas
-0.08999055924663284,-0.017558141349836312,Seca e Estiagem
-0.08840111603663764,0.0001720578414391709,Seca e Estiagem
-0.08901609825339689,-0.019184221661977512,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08997490935296433,-0.018103579128124648,Tempestades Severas
-0.06887389522392467,-0.031531111696114944,Inundações e Chuvas
0.41488682198034,-0.10454361077588649,Inundações e Chuvas
-0.08831620090333529,-0.012813716169805178,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08729748439331934,-0.020082921569348332,Tempestades Severas
-0.08999761046358233,-0.01770554598160836,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
-0.0900229014171111,-0.01758965259924828,Seca e Estiagem
-0.08960272029029578,-0.013468380681665702,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.07478125287916712,0.08270732295107362,Seca e Estiagem
-0.08966768290096909,-0.016924382592713092,Seca e Estiagem
-0.08722421454207911,-0.007263927292835395,Seca e Estiagem
-0.08904564789350049,-0.019476247890532157,Inundações e Chuvas
0.005533847393749885,0.3053683158988408,Seca e Estiagem
-0.08981676111905491,-0.018277355370185502,Inundações e Chuvas
0.3782488791266748,-0.1321209478865612,Inundações e Chuvas
-0.08131351430559365,0.04333552273399095,Seca e Estiagem
-0.08808093041106922,-0.01609739900130568,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08448833472107012,0.027640255867857667,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.08594258948616551,-0.018809182559582836,Tempestades Severas
-0.08997866698994232,-0.018127727089061456,Inundações e Chuvas
0.35844197223329644,-0.07303245270976871,Seca e Estiagem
-0.08996575063626354,-0.016762550696202257,Seca e Estiagem
-0.0824094972507298,0.04188659711336907,Seca e Estiagem
0.7705189554653245,-0.1484616569177914,Inundações e Chuvas
-0.08761849724818228,0.008941941853345172,Seca e Estiagem
-0.08805641257416852,-0.020781477283597145,Deslizamentos
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08735122530252636,0.003139106931753469,Seca e Estiagem
0.18200573256993885,0.5641156097353947,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
0.6261007152636036,-0.17599408441422795,Inundações e Chuvas
0.8521324525297023,-0.08747245568489963,Inundações e Chuvas
-0.04372642538602083,-0.04748967354484185,Deslizamentos
-0.09000117984426867,-0.018028608226570764,Inundações e Chuvas
-0.052123593603588536,0.15594225021293873,Seca e Estiagem
-0.08509065471263647,-0.01748610248965885,Inundações e Chuvas
-0.08890976368632476,-0.019636630310223536,Inundações e Chuvas
-0.08727371163255886,0.0037951785477127803,Seca e Estiagem
-0.08845636607855728,-0.004710294595368023,Seca e Estiagem
-0.08654953541626866,0.017529055614829973,Seca e Estiagem
-0.0889638966946853,-0.0159465714797293,Inundações e Chuvas
-0.08962495567432872,-0.0143999053183349,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
-0.01969054754925609,-0.04711494396965217,Inundações e Chuvas
-0.08992660466961282,-0.016393866749813697,Seca e Estiagem
-0.08998321490022018,-0.017012576391701045,Seca e Estiagem
-0.08375289425432836,-0.02310454462953084,Tempestades Severas
-0.0899748798852556,-0.018102664978166188,Inundações e Chuvas
-0.0871071868265634,-0.0019480843116677596,Seca e Estiagem
-0.0898997901014627,-0.018247835583613127,Tempestades Severas
-0.08948701931231454,-0.011033754742743228,Seca e Estiagem
-0.08996649001274105,-0.017979202019802305,Tempestades Severas
-0.08890550787567908,-0.01999241339564988,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08788619764131589,0.00651688321388967,Seca e Estiagem
0.04573467078546138,-0.07282932638340141,Inundações e Chuvas
-0.09001099531123809,-0.01764668295910738,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.07672754025299518,-0.026463046314410477,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.08898596294785373,-0.008634919072984937,Seca e Estiagem
0.5081367692277176,-0.11543439335401322,Inundações e Chuvas
-0.08881803186551555,-0.019862994648268982,Tempestades Severas
-0.040210988070278744,0.1999451711778863,Seca e Estiagem
-0.0900455764196344,-0.017927995938922733,Inundações e Chuvas
-0.07822967485669825,0.06960413418449718,Seca e Estiagem
-0.03685161079501698,0.21209873422536446,Seca e Estiagem
0.905648151119625,-0.1001388750294497,Tempestades Severas
-0.08990787961640401,-0.015981906735094156,Seca e Estiagem
-0.08644507691735473,-0.022660157552470944,Inundações e Chuvas
-0.054770066661889806,0.1589792227789291,Seca e Estiagem
-0.06357139712512744,-0.03906072743435613,Inundações e Chuvas
-0.08937849777401935,-0.009203179129189895,Seca e Estiagem
-0.08845764041133118,-0.01849425858575072,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Inundações e Chuvas
-0.03931341456914433,0.20520678963396674,Seca e Estiagem
0.034500177671642866,-0.03089506144042101,Incêndios Florestais
-0.08992828239900379,-0.017376783975822888,Seca e Estiagem
-0.08965148037002772,-0.01868531660037793,Tempestades Severas
-0.08687222067296166,0.005885859196628273,Seca e Estiagem
-0.09004600599397948,-0.017949356194131964,Incêndios Florestais
-0.08891008669097177,-0.019676098394166928,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
0.1377914007189022,0.32909090737799535,Tempestades Severas
-0.0883499804169539,-0.003634919370345427,Seca e Estiagem
-0.08707456401079075,-0.010249282223586006,Seca e Estiagem
-0.0900386058101218,-0.01781225076545392,Seca e Estiagem
0.20689659061487653,-0.0004057314105264725,Seca e Estiagem
0.16664660110352622,-0.06456196934625556,Inundações e Chuvas
0.31713189724293483,-0.11146313298340088,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Tempestades Severas
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.08970646754150334,-0.014211053238856106,Seca e Estiagem
-0.09004603705771128,-0.017959174237424567,Incêndios Florestais
-0.03624102374925167,-0.047926383482836336,Inundações e Chuvas
-0.09004603705771128,-0.017959174237424567,Seca e Estiagem
-0.01662399018961452,0.13797410531890383,Seca e Estiagem
-0.08595885477270983,-0.02291972948715368,Inundações e Chuvas
-0.0024882968837887675,-0.05648849163162932,Inundações e Chuvas
-0.08988895602926877,-0.016176556563104946,Seca e Estiagem
