Isomap1,Isomap2,Macro_Desastre
-1.876878835462811,4.9163120037081605,Inundações e Chuvas
0.5120842815948382,-0.5813924470236032,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
7.398146635328891,-0.4186602711432341,Inundações e Chuvas
-0.3802988082556794,-0.07906479986901734,Seca e Estiagem
-1.0756964273601666,-0.12382655059108648,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.0908875967543052,-0.011573050576691672,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.1960097610426659,-0.07395742293798499,Seca e Estiagem
-0.13047636448994368,-0.034708156289152074,Inundações e Chuvas
-0.1771557556832538,-0.08487375706498959,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.1263353611425832,-0.03582682429451928,Seca e Estiagem
10.060330133827064,-10.57742624448451,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Deslizamentos
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.1198509783230242,0.025319702912369856,Inundações e Chuvas
-0.17421139288504056,-0.049504725626645506,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.11079229896623999,-0.018273487164811298,Seca e Estiagem
-2.484558236072132,-0.45874839273524176,Seca e Estiagem
0.655537511900432,0.06467847702704449,Tempestades Severas
-0.5745557129085581,-0.10317751571687592,Seca e Estiagem
-0.10907764603195327,0.02179457703528383,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.1845346586083483,0.9702160139052775,Inundações e Chuvas
-1.0231696153986882,-0.0830671821804173,Seca e Estiagem
-0.10877406263784832,-0.017345362014405247,Tempestades Severas
-0.23971586690988922,-0.03854912383986002,Seca e Estiagem
-0.12190141915610596,0.008630352551232847,Inundações e Chuvas
-0.09067428297326974,-0.06032069048509487,Inundações e Chuvas
0.6871217270787214,-0.005103801331429387,Tempestades Severas
-2.06608910475729,-0.4093354294314343,Seca e Estiagem
-0.11072203794536403,-0.019641738266552154,Seca e Estiagem
-0.09264398669051457,0.22015222633534134,Inundações e Chuvas
-0.1326155532205213,-0.03822508368713204,Seca e Estiagem
-0.1573000997879682,-0.026402054547450083,Seca e Estiagem
-0.20799928877460097,-0.04505431444873612,Seca e Estiagem
-0.5525510678985455,-0.15303321382399362,Seca e Estiagem
-0.15475053238089914,-0.02380101409173696,Seca e Estiagem
-0.10130430060911721,-0.007092170695042577,Inundações e Chuvas
-0.1768287942339228,-0.03464436610428469,Seca e Estiagem
-9.941164911015932,-34.840053523297954,Inundações e Chuvas
-0.13028875289723285,-0.11552214738983708,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.10627588975042208,-0.015394181848003816,Inundações e Chuvas
-0.10004406520090717,-0.023917233967314794,Inundações e Chuvas
-0.004788819701690997,-0.008999139974857741,Inundações e Chuvas
0.5607346020138645,-0.13203776880415788,Inundações e Chuvas
-2.9510212503579627,-0.5110402555243692,Seca e Estiagem
-0.05085510459204995,-0.00307050001927871,Inundações e Chuvas
-0.06537586239931935,-0.19197753203584184,Inundações e Chuvas
-1.4536095706904215,-5.459534737260445,Inundações e Chuvas
-0.12615162466549268,0.03500467030244661,Inundações e Chuvas
-0.15558910484275187,-0.03643317582708921,Seca e Estiagem
-0.19885804932129242,-0.033313676584753815,Seca e Estiagem
-0.5580826952420784,-0.10552570272659216,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.1303435736952743,-0.03575985927249941,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Tempestades Severas
-0.2062761786807533,-0.04444027741037332,Seca e Estiagem
-0.10641912385646843,-0.015566863504250763,Inundações e Chuvas
-0.1481404000257141,-0.03817970263829378,Seca e Estiagem
-0.10649866371601936,-0.015457990575279933,Inundações e Chuvas
-1.2171611112663563,1.140283174404452,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.615999541421995,1.5732982067855974,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.09554442424861655,0.31653278773571203,Inundações e Chuvas
-0.18483496693358786,-0.03421163453667168,Seca e Estiagem
-0.12960594830528135,-0.032053724819835656,Seca e Estiagem
0.04139413220258544,0.058206200438674534,Inundações e Chuvas
-0.12487527150676023,0.16420243642519286,Inundações e Chuvas
-0.7860979326866137,-4.027220681148872,Inundações e Chuvas
-0.1063402991313036,-0.015454567336324073,Deslizamentos
-0.2117044638676783,-0.04314920773212057,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.14210225810545435,-0.025346134638486322,Seca e Estiagem
-0.3996088606553123,-0.09106669472654343,Seca e Estiagem
-0.14486196334047213,-0.03534774466193217,Seca e Estiagem
-0.13292399880782182,-0.024848759817593772,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.14592941758449957,-0.03650995849658266,Seca e Estiagem
-0.16211441223668765,-0.031179493108843628,Incêndios Florestais
-0.12208619919830037,0.23752501578054588,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10638467263955675,-0.015324535701593386,Incêndios Florestais
-0.10207798371607474,-0.01385017100929496,Tempestades Severas
-0.10207796028402456,-0.013850234797335175,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.0673439423572614,-0.09947799275129854,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.11744618214819223,-0.023641366394825763,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.14644359260720874,-0.024805452349024096,Seca e Estiagem
-0.004811792403204106,-0.008977676430134732,Tempestades Severas
-0.12031918260368167,0.09868451054533013,Inundações e Chuvas
2.7447424654518144,-0.5015924734658771,Tempestades Severas
-0.7475827061295568,-0.13038866579011696,Seca e Estiagem
0.6806559451369948,-0.04704870012327735,Inundações e Chuvas
-0.08402534877598697,-0.08536822707039061,Inundações e Chuvas
-0.13095615987898404,0.06827557788944846,Tempestades Severas
-0.11043573602517472,-0.01615744438039357,Deslizamentos
-0.12566534735304308,-0.041513621925889116,Inundações e Chuvas
-0.2737642147397106,-0.06009732665214889,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
6.290637328999957,0.10334599082359736,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.233315541726856,-0.08480460989161637,Seca e Estiagem
-0.10920219342927034,-0.018280503476324986,Seca e Estiagem
-0.11830029671635921,-0.01860218588736676,Seca e Estiagem
-0.13519073221089084,-0.03974178120303741,Seca e Estiagem
-0.1104152402201104,-0.018534745111945167,Seca e Estiagem
-6.3260291271448885,-0.9116458192479108,Seca e Estiagem
-0.12359109878107799,-0.030039099143206686,Seca e Estiagem
-0.06904235767617989,0.1022014466413168,Inundações e Chuvas
-0.17809525895123718,-0.08498736808140524,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10512218938998191,-0.016504910884671806,Inundações e Chuvas
-0.09256218159373056,-0.012768782546221475,Tempestades Severas
-0.11202668234536459,-0.02813028958371413,Seca e Estiagem
0.10236404085098244,0.053945204765285054,Inundações e Chuvas
-0.11744618214819223,-0.023641366394825763,Seca e Estiagem
-0.7703330136076241,-0.11977573536503094,Seca e Estiagem
-0.02374707988584212,0.005291462104193558,Inundações e Chuvas
-0.12113098613153088,-0.024536600242374307,Seca e Estiagem
-0.6002459956532613,2.3711647326435705,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.0915642545233815,-0.01026941922698664,Tempestades Severas
-0.12571607460746867,-0.0272272820905498,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.14974898582424892,-0.04277165210504665,Inundações e Chuvas
-0.1211993869305786,-0.034553678220376416,Seca e Estiagem
-0.8558772098956814,-0.3200444706835977,Seca e Estiagem
0.983228051864483,0.07287505084003096,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.4759459443777592,-0.12602736134311718,Seca e Estiagem
-0.08308953292192969,-0.0011999261735183913,Inundações e Chuvas
-0.13301174129554982,-0.02334421583493133,Seca e Estiagem
